"branch","selection_rule","pair_label","var1","var2","delta_A","dominance_waba","dominance_iwaba","flipped","r_R_billard","r_R_het","r_R_het_defined","delta_A_estimate","delta_A_ci_lower","delta_A_ci_upper","delta_A_ci_defined","delta_A_n_finite","delta_A_boot_defined_rate","delta_A_reject_null","delta_A_p_value","delta_A_q_value","delta_A_q_le_0_05","delta_A_q_le_0_10","r_R_het_estimate","r_R_het_ci_lower","r_R_het_ci_upper","r_R_het_ci_defined","r_R_het_n_finite","r_R_het_boot_defined_rate","r_R_het_reject_null","r_R_het_p_value","r_R_het_q_value","r_R_het_q_le_0_05","r_R_het_q_le_0_10","bootstrap_B","bootstrap_seed","checkpoint_file","checkpoint_every"
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6297--Probe_9155","Probe_6297","Probe_9155",0.0011112628721912,"Between","Between",FALSE,0.0167547684395924,-0.0986398289695884,TRUE,0.0011112628721912,0.000506067690659151,0.00226501985143613,TRUE,399,1,TRUE,0.78,0.838893766461809,FALSE,FALSE,-0.0986398289695884,-0.105784884754488,-0.0915952404275397,TRUE,399,1,TRUE,0.825,0.870478036175711,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6297--Probe_10471","Probe_6297","Probe_10471",0.00075941978333156,"Between","Between",FALSE,0.0171813341458673,-0.0985089852811305,TRUE,0.00075941978333156,0.000223885248329985,0.00159561646776329,TRUE,399,1,TRUE,0.04,0.0777777777777778,FALSE,TRUE,-0.0985089852811305,-0.106779875491829,-0.0905492660236655,TRUE,399,1,TRUE,0.605,0.68432594644506,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6297--Probe_6835","Probe_6297","Probe_6835",0.000786234645906013,"Between","Between",FALSE,0.0212758656900635,-0.094002023413888,TRUE,0.000786234645906013,0.000376863950251172,0.0022642734221902,TRUE,399,1,TRUE,0.845,0.881707836456559,FALSE,FALSE,-0.094002023413888,-0.134121612294143,-0.0815252102668148,TRUE,399,1,TRUE,0.3,0.389713679745493,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6297--Probe_12469","Probe_6297","Probe_12469",0.00108831277686066,"Between","Between",FALSE,0.0246503144573025,-0.0905684486755205,TRUE,0.00108831277686066,0.000391271706849169,0.00285256314791364,TRUE,399,1,TRUE,0.795,0.846847826086957,FALSE,FALSE,-0.0905684486755205,-0.101807237573726,-0.0733106139209512,TRUE,399,1,TRUE,0.935,0.949730514096186,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6297--Probe_14809","Probe_6297","Probe_14809",0.000431687235104248,"Between","Between",FALSE,0.0116900694675875,-0.105315546358164,TRUE,0.000431687235104248,0.000156391793206557,0.00130835493766052,TRUE,399,1,TRUE,0.795,0.846847826086957,FALSE,FALSE,-0.105315546358164,-0.129008592109223,-0.0945776437557125,TRUE,399,1,TRUE,0.825,0.870478036175711,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6297--Probe_15704","Probe_6297","Probe_15704",0.000350145219499788,"Between","Between",FALSE,0.0310549921127205,-0.0840537944375613,TRUE,0.000350145219499788,-3.49414534527225e-05,0.00126151640800622,TRUE,399,1,FALSE,0.705,0.77664118705036,FALSE,FALSE,-0.0840537944375613,-0.0938825984167749,-0.0663240317257557,TRUE,399,1,TRUE,0.315,0.405330882352941,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6297--Probe_780","Probe_6297","Probe_780",0.00087353164249549,"Within","Between",TRUE,0.164039108787974,0.0648504462257729,TRUE,0.00087353164249549,-0.000114087774677562,0.0705823695470335,TRUE,399,1,FALSE,0.8,0.849956634865568,FALSE,FALSE,0.0648504462257729,-0.287576868439151,0.9672983509713,TRUE,399,1,FALSE,0.155,0.227123205741627,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6297--Probe_10726","Probe_6297","Probe_10726",0.000202350083480753,"Between","Between",FALSE,0.0224366884493096,-0.0957682324026579,TRUE,0.000202350083480753,-0.000295697621520463,0.000611664674165072,TRUE,399,1,FALSE,0.54,0.633620689655172,FALSE,FALSE,-0.0957682324026579,-0.110720986610162,-0.0728194207564451,TRUE,399,1,TRUE,0.31,0.400580168776371,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6297--Probe_15997","Probe_6297","Probe_15997",0.00120901835886778,"Between","Between",FALSE,0.0322544274057731,-0.0854499824276281,TRUE,0.00120901835886778,0.000455104480096406,0.00329509767982914,TRUE,399,1,TRUE,0.035,0.0694894651539708,FALSE,TRUE,-0.0854499824276281,-0.101009993160068,-0.0714391502212677,TRUE,399,1,TRUE,0.63,0.705438756855576,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6297--Probe_1667","Probe_6297","Probe_1667",-0.000148862381857475,"Between","Within",TRUE,0.0543646511314412,-0.0606020215348622,TRUE,-0.000148862381857475,-0.00192902442179096,0.00124988145857666,TRUE,399,1,FALSE,0.93,0.950166805671393,FALSE,FALSE,-0.0606020215348622,-0.084235665543957,0.00188990500193882,TRUE,399,1,FALSE,0.82,0.867443868739205,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6297--Probe_13873","Probe_6297","Probe_13873",0.000500874186727549,"Between","Between",FALSE,0.0205913816614843,-0.0986607236932583,TRUE,0.000500874186727549,0.000132047883925476,0.00154204828310634,TRUE,399,1,TRUE,0.505,0.598862536302033,FALSE,FALSE,-0.0986607236932583,-0.107402534224403,-0.091124721168814,TRUE,399,1,TRUE,0.58,0.664018691588785,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6297--Probe_10430","Probe_6297","Probe_10430",0.000298027459681432,"Between","Between",FALSE,0.0517247204526862,-0.0638956513799127,TRUE,0.000298027459681432,-0.00030954642291176,0.00148611211963619,TRUE,399,1,FALSE,0.665,0.741242038216561,FALSE,FALSE,-0.0638956513799127,-0.0874291056188214,-0.0333332505836961,TRUE,399,1,TRUE,0.08,0.131543624161074,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6297--Probe_5326","Probe_6297","Probe_5326",0.000235647520203507,"Between","Between",FALSE,0.0158374537742681,-0.104953789517384,TRUE,0.000235647520203507,-8.12409531801134e-06,0.000721096758675669,TRUE,399,1,FALSE,0.515,0.608952702702703,FALSE,FALSE,-0.104953789517384,-0.130056739566373,-0.0976556072887369,TRUE,399,1,TRUE,0.65,0.721240942028985,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6297--Probe_11999","Probe_6297","Probe_11999",-2.6459591881269e-05,"Between","Within",TRUE,0.0321127988376657,-0.0867768208178235,TRUE,-2.6459591881269e-05,-0.00128875873507591,0.00198487504933506,TRUE,399,1,FALSE,0.61,0.691898148148148,FALSE,FALSE,-0.0867768208178235,-0.0982843283262195,0.00245391518274232,TRUE,399,1,FALSE,0.455,0.5443115234375,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6297--Probe_3034","Probe_6297","Probe_3034",5.71921450095288e-05,"Between","Between",FALSE,0.0599557765277257,-0.0556370198881468,TRUE,5.71921450095288e-05,-0.00370317440517304,0.00359205452513718,TRUE,399,1,FALSE,0.74,0.802212389380531,FALSE,FALSE,-0.0556370198881468,-0.0919604590334826,0.0461689138141157,TRUE,399,1,FALSE,0.425,0.513436883629191,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6297--Probe_9852","Probe_6297","Probe_9852",7.25026702431194e-05,"Between","Between",FALSE,0.0468904161475549,-0.0704914016383034,TRUE,7.25026702431194e-05,-0.00416048122512978,0.00147794524181679,TRUE,399,1,FALSE,0.45,0.544175715695953,FALSE,FALSE,-0.0704914016383034,-0.0942277779230866,-0.0272236264264829,TRUE,399,1,TRUE,0.655,0.725474683544304,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6297--Probe_10102","Probe_6297","Probe_10102",-0.000106794852597257,"Between","Within",TRUE,0.0460269458559886,-0.0715269103604114,TRUE,-0.000106794852597257,-0.00062876072862586,0.000250053367345475,TRUE,399,1,FALSE,0.865,0.898748939779474,FALSE,FALSE,-0.0715269103604114,-0.0849118485844931,-0.0243831613794345,TRUE,399,1,TRUE,0.275,0.361842105263158,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6297--Probe_2011","Probe_6297","Probe_2011",0.000153482148534502,"Between","Between",FALSE,0.0302751609846157,-0.0899020848270137,TRUE,0.000153482148534502,-0.00129435828695214,0.000909593273632945,TRUE,399,1,FALSE,0.285,0.368664202745512,FALSE,FALSE,-0.0899020848270137,-0.119251724628475,-0.0441374939956882,TRUE,399,1,TRUE,0.2,0.27683615819209,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6297--Probe_2373","Probe_6297","Probe_2373",-3.70005809720448e-05,"Between","Within",TRUE,0.0404213464591638,-0.0789100132424169,TRUE,-3.70005809720448e-05,-0.0128600621616244,0.000904840555083292,TRUE,399,1,FALSE,0.67,0.745458673932789,FALSE,FALSE,-0.0789100132424169,-0.0944695067202769,0.13186966290479,TRUE,399,1,FALSE,0.895,0.922874579124579,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6297--Probe_9917","Probe_6297","Probe_9917",-3.70005809720448e-05,"Between","Within",TRUE,0.0404213464591638,-0.0789100132424169,TRUE,-3.70005809720448e-05,-0.0128600621616244,0.000904840555083292,TRUE,399,1,FALSE,0.345,0.437953367875648,FALSE,FALSE,-0.0789100132424169,-0.0944695067202769,0.13186966290479,TRUE,399,1,FALSE,0.62,0.698069852941177,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6297--Probe_15059","Probe_6297","Probe_15059",0.000581120495899901,"Between","Between",FALSE,0.0198017786460335,-0.102414402207781,TRUE,0.000581120495899901,0.000201698338523748,0.00136417375035701,TRUE,399,1,TRUE,0.27,0.352611940298508,FALSE,FALSE,-0.102414402207781,-0.114068027844572,-0.0936509792494143,TRUE,399,1,TRUE,0.06,0.10337552742616,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6297--Probe_1159","Probe_6297","Probe_1159",0.214552339112522,"Between","Between",FALSE,0.973579631008449,0.974544435210587,TRUE,0.214552339112522,0.0141292810635364,0.332075053342471,TRUE,399,1,TRUE,0.415,0.505845771144279,FALSE,FALSE,0.974544435210587,0.856190001371178,0.998759507272002,TRUE,399,1,TRUE,0.825,0.870478036175711,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6297--Probe_13629","Probe_6297","Probe_13629",0.00101224657550383,"Between","Between",FALSE,0.0277689216705661,-0.0937255010187158,TRUE,0.00101224657550383,0.00028097225368389,0.00258679001119859,TRUE,399,1,TRUE,0.63,0.706730769230769,FALSE,FALSE,-0.0937255010187158,-0.101433720814714,-0.0847915706548817,TRUE,399,1,TRUE,0.63,0.705438756855576,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6297--Probe_2253","Probe_6297","Probe_2253",0.000518280275755613,"Between","Between",FALSE,0.0091303098301687,-0.115051356829535,TRUE,0.000518280275755613,0.000200337015532259,0.00121295852056405,TRUE,399,1,TRUE,0.445,0.539193867457962,FALSE,FALSE,-0.115051356829535,-0.134676966576847,-0.0804380439720043,TRUE,399,1,TRUE,0.635,0.709092980856882,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6297--Probe_14784","Probe_6297","Probe_14784",0.000495848893584817,"Between","Between",FALSE,0.0192839330781998,-0.103698858761392,TRUE,0.000495848893584817,0.00012030570493911,0.00104359359501497,TRUE,399,1,TRUE,0.255,0.335887096774194,FALSE,FALSE,-0.103698858761392,-0.118868921823724,-0.0918632451844623,TRUE,399,1,TRUE,0.88,0.911242603550296,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1097--Probe_4455","Probe_1097","Probe_4455",0.108001098543322,"Within","Between",TRUE,0.995774888199716,0.995378077918626,TRUE,0.108001098543322,0.0338168926734035,0.138033898686155,TRUE,399,1,TRUE,0.52,0.613680154142582,FALSE,FALSE,0.995378077918626,0.797340958933447,0.998051891658363,TRUE,399,1,TRUE,0.05,0.0892857142857143,FALSE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
